y m d lod sig
1978  6  7  2.1710  0.7000 
1978  6  8  2.1310  0.7000 
1978  6  9  2.1350  0.7000 
1978  6 10  2.1690  0.7000 
1978  6 11  2.2240  0.7000 
1978  6 12  2.2880  0.7000 
1978  6 13  2.3590  0.7000 
1978  6 14  2.4060  0.7000 
1978  6 15  2.4380  0.7000 
1978  6 16  2.4340  0.7000 
1978  6 17  2.3990  0.7000 
1978  6 18  2.3170  0.7000 
1978  6 19  2.2280  0.7000 
1978  6 20  2.1550  0.7000 
1978  6 21  2.1370  0.7000 
1978  6 22  2.1650  0.7000 
1978  6 23  2.2440  0.7000 
1978  6 24  2.3300  0.7000 
1978  6 25  2.3960  0.7000 
1978  6 26  2.4100  0.7000 
1978  6 27  2.3670  0.7000 
1978  6 28  2.2880  0.7000 
1978  6 29  2.1700  0.7000 
1978  6 30  2.0400  0.7000 
1978  7  1  1.9160  0.7000 
1978  7  2  1.8120  0.7000 
1978  7  3  1.7370  0.7000 
1978  7  4  1.6990  0.7000 
1978  7  5  1.6790  0.7000 
1978  7  6  1.6930  0.7000 
1978  7  7  1.7370  0.7000 
1978  7  8  1.8030  0.7000 
1978  7  9  1.8790  0.7000 
1978  7 10  1.9550  0.7000 
1978  7 11  2.0070  0.7000 
1978  7 12  2.0460  0.7000 
1978  7 13  2.0450  0.7000 
1978  7 14  2.0210  0.7000 
1978  7 15  1.9560  0.7000 
1978  7 16  1.8730  0.7000 
1978  7 17  1.8040  0.7000 
1978  7 18  1.7670  0.7000 
1978  7 19  1.7950  0.7000 
1978  7 20  1.8750  0.7000 
1978  7 21  1.9830  0.7000 
1978  7 22  2.0860  0.7000 
1978  7 23  2.1380  0.7000 
1978  7 24  2.1300  0.7000 
1978  7 25  2.0560  0.7000 
1978  7 26  1.9290  0.7000 
1978  7 27  1.8040  0.7000 
1978  7 28  1.6840  0.7000 
1978  7 29  1.5830  0.7000 
1978  7 30  1.5130  0.7000 
1978  7 31  1.4910  0.7000 
1978  8  1  1.5080  0.7000 
1978  8  2  1.5630  0.7000 
1978  8  3  1.6490  0.7000 
1978  8  4  1.7590  0.7000 
1978  8  5  1.8920  0.7000 
1978  8  6  2.0160  0.7000 
1978  8  7  2.1280  0.7000 
1978  8  8  2.2250  0.7000 
1978  8  9  2.2800  0.7000 
1978  8 10  2.3120  0.7000 
1978  8 11  2.3060  0.7000 
1978  8 12  2.2740  0.7000 
1978  8 13  2.2430  0.7000 
1978  8 14  2.2480  0.7000 
1978  8 15  2.2790  0.7000 
1978  8 16  2.3760  0.7000 
1978  8 17  2.5080  0.7000 
1978  8 18  2.6510  0.7000 
1978  8 19  2.7630  0.7000 
1978  8 20  2.8060  0.7000 
1978  8 21  2.7710  0.7000 
1978  8 22  2.6680  0.7000 
1978  8 23  2.5290  0.7000 
1978  8 24  2.3920  0.7000 
1978  8 25  2.2710  0.7000 
1978  8 26  2.1710  0.7000 
1978  8 27  2.1190  0.7000 
1978  8 28  2.1090  0.7000 
1978  8 29  2.1410  0.7000 
1978  8 30  2.1990  0.7000 
1978  8 31  2.2840  0.7000 
1978  9  1  2.3860  0.7000 
1978  9  2  2.4820  0.7000 
1978  9  3  2.5690  0.7000 
1978  9  4  2.6250  0.7000 
1978  9  5  2.6460  0.7000 
1978  9  6  2.6280  0.7000 
1978  9  7  2.5740  0.7000 
1978  9  8  2.4900  0.7000 
1978  9  9  2.4060  0.7000 
1978  9 10  2.3440  0.7000 
1978  9 11  2.3340  0.7000 
1978  9 12  2.3680  0.7000 
1978  9 13  2.4620  0.7000 
1978  9 14  2.5870  0.7000 
1978  9 15  2.7370  0.7000 
1978  9 16  2.8310  0.7000 
1978  9 17  2.8620  0.7000 
1978  9 18  2.8430  0.7000 
1978  9 19  2.7650  0.7000 
1978  9 20  2.6580  0.7000 
1978  9 21  2.5540  0.7000 
1978  9 22  2.4740  0.7000 
1978  9 23  2.4420  0.7000 
1978  9 24  2.4510  0.7000 
1978  9 25  2.4950  0.7000 
1978  9 26  2.5690  0.7000 
1978  9 27  2.6860  0.7000 
1978  9 28  2.8150  0.7000 
1978  9 29  2.9640  0.7000 
1978  9 30  3.0890  0.7000 
1978 10  1  3.1980  0.7000 
1978 10  2  3.2780  0.7000 
1978 10  3  3.2960  0.7000 
1978 10  4  3.2600  0.7000 
1978 10  5  3.2010  0.7000 
1978 10  6  3.1200  0.7000 
1978 10  7  3.0460  0.7000 
1978 10  8  3.0100  0.7000 
1978 10  9  3.0270  0.7000 
1978 10 10  3.0940  0.7000 
1978 10 11  3.1990  0.7000 
1978 10 12  3.3040  0.7000 
1978 10 13  3.3970  0.7000 
1978 10 14  3.4270  0.7000 
1978 10 15  3.3960  0.7000 
1978 10 16  3.2980  0.7000 
1978 10 17  3.1440  0.7000 
1978 10 18  2.9830  0.7000 
1978 10 19  2.8440  0.7000 
1978 10 20  2.7260  0.7000 
1978 10 21  2.6580  0.7000 
1978 10 22  2.6320  0.7000 
1978 10 23  2.6490  0.7000 
1978 10 24  2.7020  0.7000 
1978 10 25  2.7830  0.7000 
1978 10 26  2.8790  0.7000 
1978 10 27  2.9780  0.7000 
1978 10 28  3.0670  0.7000 
1978 10 29  3.1350  0.7000 
1978 10 30  3.1690  0.7000 
1978 10 31  3.1700  0.7000 
1978 11  1  3.1190  0.7000 
1978 11  2  3.0500  0.7000 
1978 11  3  2.9710  0.7000 
1978 11  4  2.9330  0.7000 
1978 11  5  2.9340  0.7000 
1978 11  6  2.9890  0.7000 
1978 11  7  3.0910  0.7000 
1978 11  8  3.2080  0.7000 
1978 11  9  3.3020  0.7000 
1978 11 10  3.3670  0.7000 
1978 11 11  3.3770  0.7000 
1978 11 12  3.3290  0.7000 
1978 11 13  3.2310  0.7000 
1978 11 14  3.1170  0.7000 
1978 11 15  2.9920  0.7000 
1978 11 16  2.8880  0.7000 
1978 11 17  2.8280  0.7000 
1978 11 18  2.7990  0.7000 
1978 11 19  2.8090  0.7000 
1978 11 20  2.8660  0.7000 
1978 11 21  2.9430  0.7000 
1978 11 22  3.0310  0.7000 
1978 11 23  3.1260  0.7000 
1978 11 24  3.2070  0.7000 
1978 11 25  3.2740  0.7000 
1978 11 26  3.3270  0.7000 
1978 11 27  3.3260  0.7000 
1978 11 28  3.2950  0.7000 
1978 11 29  3.2300  0.7000 
1978 11 30  3.1390  0.7000 
1978 12  1  3.0710  0.7000 
1978 12  2  3.0360  0.7000 
1978 12  3  3.0650  0.7000 
1978 12  4  3.1290  0.7000 
1978 12  5  3.2110  0.7000 
1978 12  6  3.2890  0.7000 
1978 12  7  3.3170  0.7000 
1978 12  8  3.2920  0.7000 
1978 12  9  3.2250  0.7000 
1978 12 10  3.1150  0.7000 
1978 12 11  2.9690  0.7000 
1978 12 12  2.8280  0.7000 
1978 12 13  2.6920  0.7000 
1978 12 14  2.5960  0.7000 
1978 12 15  2.5280  0.7000 
1978 12 16  2.5070  0.7000 
1978 12 17  2.5220  0.7000 
1978 12 18  2.5670  0.7000 
1978 12 19  2.6340  0.7000 
1978 12 20  2.7120  0.7000 
1978 12 21  2.7980  0.7000 
1978 12 22  2.8740  0.7000 
1978 12 23  2.9400  0.7000 
1978 12 24  2.9710  0.7000 
1978 12 25  2.9930  0.7000 
1978 12 26  2.9730  0.7000 
1978 12 27  2.9420  0.7000 
1978 12 28  2.9110  0.7000 
1978 12 29  2.9090  0.7000 
1978 12 30  2.9590  0.7000 
1978 12 31  3.0620  0.7000 
1979  1  1  3.1970  0.7000 
1979  1  2  3.3250  0.7000 
1979  1  3  3.4000  0.7000 
1979  1  4  3.4110  0.7000 
1979  1  5  3.3570  0.7000 
1979  1  6  3.2560  0.7000 
1979  1  7  3.1180  0.7000 
1979  1  8  2.9770  0.7000 
1979  1  9  2.8510  0.7000 
1979  1 10  2.7440  0.7000 
1979  1 11  2.6650  0.7000 
1979  1 12  2.6360  0.7000 
1979  1 13  2.6330  0.7000 
1979  1 14  2.6590  0.7000 
1979  1 15  2.7080  0.7000 
1979  1 16  2.7800  0.7000 
1979  1 17  2.8430  0.7000 
1979  1 18  2.9160  0.7000 
1979  1 19  2.9590  0.7000 
1979  1 20  2.9990  0.7000 
1979  1 21  3.0120  0.7000 
1979  1 22  3.0110  0.7000 
1979  1 23  2.9820  0.7000 
1979  1 24  2.9490  0.7000 
1979  1 25  2.9340  0.7000 
1979  1 26  2.9730  0.7000 
1979  1 27  3.0590  0.7000 
1979  1 28  3.1940  0.7000 
1979  1 29  3.3450  0.7000 
1979  1 30  3.4560  0.7000 
1979  1 31  3.5090  0.7000 
1979  2  1  3.4600  0.7000 
1979  2  2  3.3410  0.7000 
1979  2  3  3.1790  0.7000 
1979  2  4  3.0060  0.7000 
1979  2  5  2.8370  0.7000 
1979  2  6  2.7000  0.7000 
1979  2  7  2.6010  0.7000 
1979  2  8  2.5460  0.7000 
1979  2  9  2.5310  0.7000 
1979  2 10  2.5600  0.7000 
1979  2 11  2.6050  0.7000 
1979  2 12  2.6630  0.7000 
1979  2 13  2.7260  0.7000 
1979  2 14  2.7910  0.7000 
1979  2 15  2.8370  0.7000 
1979  2 16  2.8550  0.7000 
1979  2 17  2.8440  0.7000 
1979  2 18  2.8070  0.7000 
1979  2 19  2.7620  0.7000 
1979  2 20  2.7140  0.7000 
1979  2 21  2.6800  0.7000 
1979  2 22  2.6920  0.7000 
1979  2 23  2.7580  0.7000 
1979  2 24  2.8930  0.7000 
1979  2 25  3.0570  0.7000 
1979  2 26  3.2210  0.7000 
1979  2 27  3.3460  0.7000 
1979  2 28  3.3780  0.7000 
1979  3  1  3.3190  0.7000 
1979  3  2  3.1900  0.7000 
1979  3  3  3.0380  0.7000 
1979  3  4  2.8770  0.7000 
1979  3  5  2.7420  0.7000 
1979  3  6  2.6490  0.7000 
1979  3  7  2.6000  0.7000 
1979  3  8  2.5970  0.7000 
1979  3  9  2.6330  0.7000 
1979  3 10  2.7000  0.7000 
1979  3 11  2.7860  0.7000 
1979  3 12  2.8800  0.7000 
1979  3 13  2.9700  0.7000 
1979  3 14  3.0440  0.7000 
1979  3 15  3.1020  0.7000 
1979  3 16  3.1160  0.7000 
1979  3 17  3.0960  0.7000 
1979  3 18  3.0520  0.7000 
1979  3 19  2.9990  0.7000 
1979  3 20  2.9570  0.7000 
1979  3 21  2.9470  0.7000 
1979  3 22  2.9760  0.7000 
1979  3 23  3.0620  0.7000 
1979  3 24  3.1980  0.7000 
1979  3 25  3.3590  0.7000 
1979  3 26  3.5030  0.7000 
1979  3 27  3.5870  0.7000 
1979  3 28  3.5830  0.7000 
1979  3 29  3.4920  0.7000 
1979  3 30  3.3400  0.7000 
1979  3 31  3.1750  0.7000 
1979  4  1  3.0130  0.7000 
1979  4  2  2.8960  0.7000 
1979  4  3  2.8140  0.7000 
1979  4  4  2.7790  0.7000 
1979  4  5  2.7970  0.7000 
1979  4  6  2.8420  0.7000 
1979  4  7  2.9220  0.7000 
1979  4  8  3.0150  0.7000 
1979  4  9  3.1080  0.7000 
1979  4 10  3.1910  0.7000 
1979  4 11  3.2610  0.7000 
1979  4 12  3.2910  0.7000 
1979  4 13  3.2940  0.7000 
1979  4 14  3.2540  0.7000 
1979  4 15  3.1930  0.7000 
1979  4 16  3.1350  0.7000 
1979  4 17  3.0920  0.7000 
1979  4 18  3.0940  0.7000 
1979  4 19  3.1410  0.7000 
1979  4 20  3.2470  0.7000 
1979  4 21  3.3660  0.7000 
1979  4 22  3.4880  0.7000 
1979  4 23  3.5870  0.7000 
1979  4 24  3.6110  0.7000 
1979  4 25  3.5530  0.7000 
1979  4 26  3.4130  0.7000 
1979  4 27  3.2380  0.7000 
1979  4 28  3.0560  0.7000 
1979  4 29  2.8860  0.7000 
1979  4 30  2.7670  0.7000 
1979  5  1  2.7040  0.7000 
1979  5  2  2.6850  0.7000 
1979  5  3  2.6950  0.7000 
1979  5  4  2.7450  0.7000 
1979  5  5  2.8140  0.7000 
1979  5  6  2.8780  0.7000 
1979  5  7  2.9450  0.7000 
1979  5  8  3.0050  0.7000 
1979  5  9  3.0290  0.7000 
1979  5 10  3.0320  0.7000 
1979  5 11  3.0000  0.7000 
1979  5 12  2.9390  0.7000 
1979  5 13  2.8570  0.7000 
1979  5 14  2.8000  0.7000 
1979  5 15  2.7720  0.7000 
1979  5 16  2.7970  0.7000 
1979  5 17  2.8630  0.7000 
1979  5 18  2.9510  0.7000 
1979  5 19  3.0560  0.7000 
1979  5 20  3.1280  0.7000 
1979  5 21  3.1500  0.7000 
1979  5 22  3.1080  0.7000 
1979  5 23  2.9900  0.7000 
1979  5 24  2.8320  0.7000 
1979  5 25  2.6420  0.7000 
1979  5 26  2.4720  0.7000 
1979  5 27  2.3230  0.7000 
1979  5 28  2.2180  0.7000 
1979  5 29  2.1560  0.7000 
1979  5 30  2.1430  0.7000 
1979  5 31  2.1530  0.7000 
1979  6  1  2.1940  0.7000 
1979  6  2  2.2360  0.7000 
1979  6  3  2.2840  0.7000 
1979  6  4  2.3280  0.7000 
1979  6  5  2.3410  0.7000 
1979  6  6  2.3390  0.7000 
1979  6  7  2.3170  0.7000 
1979  6  8  2.2760  0.7000 
1979  6  9  2.2160  0.7000 
1979  6 10  2.1570  0.7000 
1979  6 11  2.1260  0.7000 
1979  6 12  2.1570  0.7000 
1979  6 13  2.2430  0.7000 
1979  6 14  2.3680  0.7000 
1979  6 15  2.5010  0.7000 
1979  6 16  2.6090  0.7000 
1979  6 17  2.6670  0.7000 
1979  6 18  2.6520  0.7000 
1979  6 19  2.5890  0.7000 
1979  6 20  2.4790  0.7000 
1979  6 21  2.3370  0.7000 
1979  6 22  2.2080  0.7000 
1979  6 23  2.0930  0.7000 
1979  6 24  2.0190  0.7000 
1979  6 25  1.9970  0.7000 
1979  6 26  2.0060  0.7000 
1979  6 27  2.0360  0.7000 
1979  6 28  2.0900  0.7000 
1979  6 29  2.1460  0.7000 
1979  6 30  2.2040  0.7000 
1979  7  1  2.2400  0.7000 
1979  7  2  2.2660  0.7000 
1979  7  3  2.2590  0.7000 
1979  7  4  2.2370  0.7000 
1979  7  5  2.1820  0.7000 
1979  7  6  2.1180  0.7000 
1979  7  7  2.0380  0.7000 
1979  7  8  1.9740  0.7000 
1979  7  9  1.9620  0.7000 
1979  7 10  1.9980  0.7000 
1979  7 11  2.0960  0.7000 
1979  7 12  2.2070  0.7000 
1979  7 13  2.3090  0.7000 
1979  7 14  2.3440  0.7000 
1979  7 15  2.3140  0.7000 
1979  7 16  2.2150  0.7000 
1979  7 17  2.0650  0.7000 
1979  7 18  1.8920  0.7000 
1979  7 19  1.7220  0.7000 
1979  7 20  1.5870  0.7000 
1979  7 21  1.4800  0.7000 
1979  7 22  1.4380  0.7000 
1979  7 23  1.4280  0.7000 
1979  7 24  1.4610  0.7000 
1979  7 25  1.5190  0.7000 
1979  7 26  1.6000  0.7000 
1979  7 27  1.6750  0.7000 
1979  7 28  1.7520  0.7000 
1979  7 29  1.8100  0.7000 
1979  7 30  1.8550  0.7000 
1979  7 31  1.8840  0.7000 
1979  8  1  1.8920  0.7000 
1979  8  2  1.8840  0.7000 
1979  8  3  1.8710  0.7000 
1979  8  4  1.8670  0.7000 
1979  8  5  1.8940  0.7000 
1979  8  6  1.9850  0.7000 
1979  8  7  2.1260  0.7000 
1979  8  8  2.3110  0.7000 
1979  8  9  2.4900  0.7000 
1979  8 10  2.6340  0.7000 
1979  8 11  2.6850  0.7000 
1979  8 12  2.6460  0.7000 
1979  8 13  2.5330  0.7000 
1979  8 14  2.3710  0.7000 
1979  8 15  2.1880  0.7000 
1979  8 16  2.0390  0.7000 
1979  8 17  1.9220  0.7000 
1979  8 18  1.8530  0.7000 
1979  8 19  1.8300  0.7000 
1979  8 20  1.8350  0.7000 
1979  8 21  1.8770  0.7000 
1979  8 22  1.9260  0.7000 
1979  8 23  1.9790  0.7000 
1979  8 24  2.0260  0.7000 
1979  8 25  2.0470  0.7000 
1979  8 26  2.0640  0.7000 
1979  8 27  2.0440  0.7000 
1979  8 28  2.0080  0.7000 
1979  8 29  1.9550  0.7000 
1979  8 30  1.9060  0.7000 
1979  8 31  1.8770  0.7000 
1979  9  1  1.8730  0.7000 
1979  9  2  1.9140  0.7000 
1979  9  3  2.0340  0.7000 
1979  9  4  2.2020  0.7000 
1979  9  5  2.4110  0.7000 
1979  9  6  2.6040  0.7000 
1979  9  7  2.7220  0.7000 
1979  9  8  2.7520  0.7000 
1979  9  9  2.6840  0.7000 
1979  9 10  2.5470  0.7000 
1979  9 11  2.3750  0.7000 
1979  9 12  2.2070  0.7000 
1979  9 13  2.0900  0.7000 
1979  9 14  2.0150  0.7000 
1979  9 15  1.9910  0.7000 
1979  9 16  2.0120  0.7000 
1979  9 17  2.0560  0.7000 
1979  9 18  2.1320  0.7000 
1979  9 19  2.2060  0.7000 
1979  9 20  2.2950  0.7000 
1979  9 21  2.3710  0.7000 
1979  9 22  2.4240  0.7000 
1979  9 23  2.4490  0.7000 
1979  9 24  2.4540  0.7000 
1979  9 25  2.4350  0.7000 
1979  9 26  2.4140  0.7000 
1979  9 27  2.3890  0.7000 
1979  9 28  2.3870  0.7000 
1979  9 29  2.4260  0.7000 
1979  9 30  2.5190  0.7000 
1979 10  1  2.6700  0.7000 
1979 10  2  2.8570  0.7000 
1979 10  3  3.0580  0.7000 
1979 10  4  3.2260  0.7000 
1979 10  5  3.3180  0.7000 
1979 10  6  3.3080  0.7000 
1979 10  7  3.1950  0.7000 
1979 10  8  3.0350  0.7000 
1979 10  9  2.8530  0.7000 
1979 10 10  2.6990  0.7000 
1979 10 11  2.5850  0.7000 
1979 10 12  2.5350  0.7000 
1979 10 13  2.5250  0.7000 
1979 10 14  2.5560  0.7000 
1979 10 15  2.6040  0.7000 
1979 10 16  2.6770  0.7000 
1979 10 17  2.7400  0.7000 
1979 10 18  2.7920  0.7000 
1979 10 19  2.8230  0.7000 
1979 10 20  2.8080  0.7000 
1979 10 21  2.7730  0.7000 
1979 10 22  2.7090  0.7000 
1979 10 23  2.6240  0.7000 
1979 10 24  2.5340  0.7000 
1979 10 25  2.4620  0.7000 
1979 10 26  2.4260  0.7000 
1979 10 27  2.4420  0.7000 
1979 10 28  2.5130  0.7000 
1979 10 29  2.6410  0.7000 
1979 10 30  2.7960  0.7000 
1979 10 31  2.9330  0.7000 
1979 11  1  3.0330  0.7000 
1979 11  2  3.0630  0.7000 
1979 11  3  2.9910  0.7000 
1979 11  4  2.8440  0.7000 
1979 11  5  2.6580  0.7000 
1979 11  6  2.4870  0.7000 
1979 11  7  2.3520  0.7000 
1979 11  8  2.2800  0.7000 
1979 11  9  2.2500  0.7000 
1979 11 10  2.2730  0.7000 
1979 11 11  2.3200  0.7000 
1979 11 12  2.3960  0.7000 
1979 11 13  2.4690  0.7000 
1979 11 14  2.5360  0.7000 
1979 11 15  2.5850  0.7000 
1979 11 16  2.6100  0.7000 
1979 11 17  2.5990  0.7000 
1979 11 18  2.5690  0.7000 
1979 11 19  2.5140  0.7000 
1979 11 20  2.4340  0.7000 
1979 11 21  2.3700  0.7000 
1979 11 22  2.3250  0.7000 
1979 11 23  2.3380  0.7000 
1979 11 24  2.4060  0.7000 
1979 11 25  2.5310  0.7000 
1979 11 26  2.6730  0.7000 
1979 11 27  2.8140  0.7000 
1979 11 28  2.9320  0.7000 
1979 11 29  2.9910  0.7000 
1979 11 30  2.9760  0.7000 
1979 12  1  2.8890  0.7000 
1979 12  2  2.7640  0.7000 
1979 12  3  2.6140  0.7000 
1979 12  4  2.4760  0.7000 
1979 12  5  2.3910  0.7000 
1979 12  6  2.3560  0.7000 
1979 12  7  2.3570  0.7000 
1979 12  8  2.4020  0.7000 
1979 12  9  2.4610  0.7000 
1979 12 10  2.5200  0.7000 
1979 12 11  2.5880  0.7000 
1979 12 12  2.6320  0.7000 
1979 12 13  2.6540  0.7000 
1979 12 14  2.6520  0.7000 
1979 12 15  2.6150  0.7000 
1979 12 16  2.5650  0.7000 
1979 12 17  2.4880  0.7000 
1979 12 18  2.4180  0.7000 
1979 12 19  2.3540  0.7000 
1979 12 20  2.3410  0.7000 
1979 12 21  2.3840  0.7000 
1979 12 22  2.4810  0.7000 
1979 12 23  2.6090  0.7000 
1979 12 24  2.7350  0.7000 
1979 12 25  2.8270  0.7000 
1979 12 26  2.8600  0.7000 
1979 12 27  2.8250  0.7000 
1979 12 28  2.7370  0.7000 
1979 12 29  2.6040  0.7000 
1979 12 30  2.4540  0.7000 
1979 12 31  2.3160  0.7000 
1980  1  1  2.2150  0.1500 
1980  1  2  2.1710  0.1500 
1980  1  3  2.1740  0.1500 
1980  1  4  2.2130  0.1500 
1980  1  5  2.2770  0.1500 
1980  1  6  2.3540  0.1500 
1980  1  7  2.4410  0.1500 
1980  1  8  2.5170  0.1500 
1980  1  9  2.5740  0.1500 
1980  1 10  2.6060  0.1500 
1980  1 11  2.6040  0.1500 
1980  1 12  2.5910  0.1500 
1980  1 13  2.5650  0.1500 
1980  1 14  2.5230  0.1500 
1980  1 15  2.5010  0.1500 
1980  1 16  2.4990  0.1500 
1980  1 17  2.5390  0.1500 
1980  1 18  2.6200  0.1500 
1980  1 19  2.7570  0.1500 
1980  1 20  2.8950  0.1500 
1980  1 21  3.0010  0.1500 
1980  1 22  3.0390  0.1500 
1980  1 23  3.0050  0.1500 
1980  1 24  2.8880  0.1500 
1980  1 25  2.7220  0.1500 
1980  1 26  2.5290  0.1500 
1980  1 27  2.3590  0.1500 
1980  1 28  2.2140  0.1500 
1980  1 29  2.1170  0.1500 
1980  1 30  2.0700  0.1500 
1980  1 31  2.0640  0.1500 
1980  2  1  2.0850  0.1500 
1980  2  2  2.1110  0.1500 
1980  2  3  2.1700  0.1500 
1980  2  4  2.2390  0.1500 
1980  2  5  2.2910  0.1500 
1980  2  6  2.2870  0.1500 
1980  2  7  2.2270  0.1500 
1980  2  8  2.1640  0.1500 
1980  2  9  2.0860  0.1500 
1980  2 10  2.0350  0.1500 
1980  2 11  2.0010  0.1500 
1980  2 12  2.0110  0.1500 
1980  2 13  2.0860  0.1500 
1980  2 14  2.2410  0.1500 
1980  2 15  2.4470  0.1500 
1980  2 16  2.6990  0.1500 
1980  2 17  2.9320  0.1500 
1980  2 18  3.1040  0.1500 
1980  2 19  3.1810  0.1500 
1980  2 20  3.1510  0.1500 
1980  2 21  3.0570  0.1500 
1980  2 22  2.9110  0.1500 
1980  2 23  2.7410  0.1500 
1980  2 24  2.5890  0.1500 
1980  2 25  2.4580  0.1500 
1980  2 26  2.3710  0.1500 
1980  2 27  2.3220  0.1500 
1980  2 28  2.3070  0.1500 
1980  2 29  2.3120  0.1500 
1980  3  1  2.3220  0.1500 
1980  3  2  2.3350  0.1500 
1980  3  3  2.3420  0.1500 
1980  3  4  2.3250  0.1500 
1980  3  5  2.2800  0.1500 
1980  3  6  2.2370  0.1500 
1980  3  7  2.1850  0.1500 
1980  3  8  2.1340  0.1500 
1980  3  9  2.0900  0.1500 
1980  3 10  2.0770  0.1500 
1980  3 11  2.1010  0.1500 
1980  3 12  2.1810  0.1500 
1980  3 13  2.3340  0.1500 
1980  3 14  2.5440  0.1500 
1980  3 15  2.7760  0.1500 
1980  3 16  2.9790  0.1500 
1980  3 17  3.1200  0.1500 
1980  3 18  3.1430  0.1500 
1980  3 19  3.0620  0.1500 
1980  3 20  2.9050  0.1500 
1980  3 21  2.7420  0.1500 
1980  3 22  2.5960  0.1500 
1980  3 23  2.5120  0.1500 
1980  3 24  2.4780  0.1500 
1980  3 25  2.4970  0.1500 
1980  3 26  2.5580  0.1500 
1980  3 27  2.6360  0.1500 
1980  3 28  2.7150  0.1500 
1980  3 29  2.7810  0.1500 
1980  3 30  2.8340  0.1500 
1980  3 31  2.8540  0.1500 
1980  4  1  2.8460  0.1500 
1980  4  2  2.8100  0.1500 
1980  4  3  2.7370  0.1500 
1980  4  4  2.6400  0.1500 
1980  4  5  2.5320  0.1500 
1980  4  6  2.4410  0.1500 
1980  4  7  2.3840  0.1500 
1980  4  8  2.3860  0.1500 
1980  4  9  2.4460  0.1500 
1980  4 10  2.5660  0.1500 
1980  4 11  2.7390  0.1500 
1980  4 12  2.9260  0.1500 
1980  4 13  3.0770  0.1500 
1980  4 14  3.1370  0.1500 
1980  4 15  3.0970  0.1500 
1980  4 16  2.9810  0.1500 
1980  4 17  2.8050  0.1500 
1980  4 18  2.6300  0.1500 
1980  4 19  2.4960  0.1500 
1980  4 20  2.4220  0.1500 
1980  4 21  2.4070  0.1500 
1980  4 22  2.4510  0.1500 
1980  4 23  2.5180  0.1500 
1980  4 24  2.5820  0.1500 
1980  4 25  2.6490  0.1500 
1980  4 26  2.6950  0.1500 
1980  4 27  2.7210  0.1500 
1980  4 28  2.7010  0.1500 
1980  4 29  2.6320  0.1500 
1980  4 30  2.5570  0.1500 
1980  5  1  2.4610  0.1500 
1980  5  2  2.3570  0.1500 
1980  5  3  2.2810  0.1500 
1980  5  4  2.2350  0.1500 
1980  5  5  2.2230  0.1500 
1980  5  6  2.2760  0.1500 
1980  5  7  2.3740  0.1500 
1980  5  8  2.5160  0.1500 
1980  5  9  2.6980  0.1500 
1980  5 10  2.8530  0.1500 
1980  5 11  2.9580  0.1500 
1980  5 12  2.9720  0.1500 
1980  5 13  2.8870  0.1500 
1980  5 14  2.7290  0.1500 
1980  5 15  2.5520  0.1500 
1980  5 16  2.3940  0.1500 
1980  5 17  2.2770  0.1500 
1980  5 18  2.2110  0.1500 
1980  5 19  2.2100  0.1500 
1980  5 20  2.2360  0.1500 
1980  5 21  2.2950  0.1500 
1980  5 22  2.3600  0.1500 
1980  5 23  2.3990  0.1500 
1980  5 24  2.4000  0.1500 
1980  5 25  2.3760  0.1500 
1980  5 26  2.3150  0.1500 
1980  5 27  2.2280  0.1500 
1980  5 28  2.1190  0.1500 
1980  5 29  2.0080  0.1500 
1980  5 30  1.8970  0.1500 
1980  5 31  1.8080  0.1500 
1980  6  1  1.7580  0.1500 
1980  6  2  1.7620  0.1500 
1980  6  3  1.8210  0.1500 
1980  6  4  1.9320  0.1500 
1980  6  5  2.0720  0.1500 
1980  6  6  2.2020  0.1500 
1980  6  7  2.2990  0.1500 
1980  6  8  2.3370  0.1500 
1980  6  9  2.3230  0.1500 
1980  6 10  2.2250  0.1500 
1980  6 11  2.0730  0.1500 
1980  6 12  1.9300  0.1500 
1980  6 13  1.8110  0.1500 
1980  6 14  1.7490  0.1500 
1980  6 15  1.7540  0.1500 
1980  6 16  1.7930  0.1500 
1980  6 17  1.8480  0.1500 
1980  6 18  1.9130  0.1500 
1980  6 19  1.9650  0.1500 
1980  6 20  2.0010  0.1500 
1980  6 21  2.0040  0.1500 
1980  6 22  1.9790  0.1500 
1980  6 23  1.9280  0.1500 
1980  6 24  1.8570  0.1500 
1980  6 25  1.7620  0.1500 
1980  6 26  1.6640  0.1500 
1980  6 27  1.5800  0.1500 
1980  6 28  1.5180  0.1500 
1980  6 29  1.5070  0.1500 
1980  6 30  1.5540  0.1500 
1980  7  1  1.6500  0.1500 
1980  7  2  1.7780  0.1500 
1980  7  3  1.8950  0.1500 
1980  7  4  1.9760  0.1500 
1980  7  5  2.0010  0.1500 
1980  7  6  1.9510  0.1500 
1980  7  7  1.8460  0.1500 
1980  7  8  1.7090  0.1500 
1980  7  9  1.5730  0.1500 
1980  7 10  1.4500  0.1500 
1980  7 11  1.3770  0.1500 
1980  7 12  1.3600  0.1500 
1980  7 13  1.3920  0.1500 
1980  7 14  1.4550  0.1500 
1980  7 15  1.5320  0.1500 
1980  7 16  1.6070  0.1500 
1980  7 17  1.6690  0.1500 
1980  7 18  1.7090  0.1500 
1980  7 19  1.7110  0.1500 
1980  7 20  1.6950  0.1500 
1980  7 21  1.6570  0.1500 
1980  7 22  1.5960  0.1500 
