dates 1 2 3 
1999.5195205479 1013.9 14.3 0
1999.5198630137 1014.9 12.8 0
1999.5202054795 1015.6 16 0
1999.5205479452 1015.3 20.8 0
1999.520890411 1014.3 21 0
1999.5212328767 1014.2 22.4 0
1999.5215753425 1016.1 16.9 0
1999.5219178082 1019.4 12.4 0
1999.522260274 1021.4 10.2 0
1999.5226027397 1021.6 8.9 0
1999.5229452055 1021.5 14.2 0
1999.5232876712 1021.1 16.8 0
1999.523630137 1021.1 17.1 0
1999.5239726027 1020.5 16.6 0
1999.5243150685 1021 13 0
1999.5246575342 1021.9 10.8 0
1999.525 1022.1 10.5 0
1999.5253424658 1021.1 10 0
1999.5256849315 1021.1 11.6 0
1999.5260273973 1020.9 12 26.3
1999.526369863 1020.5 11 26.3
1999.5267123288 1018.8 10 26.3
1999.5270547945 1019.1 9.2 26.3
1999.5273972603 1019 8.7 26.3
1999.527739726 1017.6 8.6 26.3
1999.5280821918 1015.6 8.4 26.3
1999.5284246575 1015.3 8.9 26.3
1999.5287671233 1014.7 9.5 33.9
1999.529109589 1013.4 9.3 33.9
1999.5294520548 1013.2 8.3 33.9
1999.5297945205 1013.3 7.9 33.9
1999.5301369863 1012.9 7.7 33.9
1999.5304794521 1012.3 7.9 33.9
1999.5308219178 1011.9 8.2 33.9
1999.5311643836 1012.1 9.1 33.9
1999.5315068493 1012.7 10.8 0.4
1999.5318493151 1013.2 10.9 0.4
1999.5321917808 1013.9 10.7 0.4
1999.5325342466 1015.6 9.3 0.4
1999.5328767123 1016.6 8.7 0.4
1999.5332191781 1017.1 8.4 0.4
1999.5335616438 1017.8 8.3 0.4
1999.5339041096 1019.5 9 0.4
1999.5342465753 1019.7 10.1 0
1999.5345890411 1020.2 11.7 0
1999.5349315068 1020.3 11 0
1999.5352739726 1020.6 8.4 0
1999.5356164384 1021.6 8.1 0
1999.5359589041 1021.3 7.8 0
1999.5363013699 1021.3 6.8 0
1999.5366438356 1020.9 7.3 0
1999.5369863014 1020.9 7.9 17.8
1999.5373287671 1019.5 8.1 17.8
1999.5376712329 1018.9 7.1 17.8
1999.5380136986 1017.7 6.9 17.8
1999.5383561644 1016.8 6.7 17.8
1999.5386986301 1015.7 6.5 17.8
1999.5390410959 1014.5 6.5 17.8
1999.5393835616 1011.6 6.9 17.8
1999.5397260274 1010.9 7.7 56.1
1999.5400684932 1009.5 7.8 56.1
1999.5404109589 1007.4 7 56.1
1999.5407534247 1005.7 6.2 56.1
1999.5410958904 1004.1 6 56.1
1999.5414383562 1002.3 5.8 56.1
1999.5417808219 999.7 5.8 56.1
1999.5421232877 998.7 6.3 56.1
1999.5424657534 998.9 7.3 0.6
1999.5428082192 998.4 9.5 0.6
1999.5431506849 998.9 13.5 0.6
1999.5434931507 1000 12.3 0.6
1999.5438356164 1001.4 10.2 0.6
1999.5441780822 1002.7 10.1 0.6
1999.5445205479 1003.3 6.6 0.6
1999.5448630137 1003.8 12.5 0.6
1999.5452054795 1002.1 22.4 0
1999.5455479452 1002.4 24.6 0
1999.545890411 1003.3 24 0
1999.5462328767 1004.5 22 0
1999.5465753425 1005.8 18 0
1999.5469178082 1006.6 15.4 0
1999.547260274 1006.7 13.6 0
1999.5476027397 1006 21.3 0
1999.5479452055 1006.1 25 0
1999.5482876712 1004.2 28.9 0
1999.548630137 1003.3 29.9 0
1999.5489726027 1003.5 23.6 0
1999.5493150685 1004.2 19 0
1999.5496575342 1005.1 14.5 0
1999.55 1005.6 12.6 0
1999.5503424658 1006.2 17.5 0
1999.5506849315 1004.3 20 0
1999.5510273973 1002.9 21 0
1999.551369863 1002 16.8 0
1999.5517123288 1002.1 14.9 0
1999.5520547945 1002.2 12.8 0
1999.5523972603 1002.3 12 0
1999.552739726 1002.3 9.8 0
1999.5530821918 1002.5 13.4 0
1999.5534246575 1003 15.6 0.7
1999.5537671233 1000.8 16.8 0.7
1999.554109589 1000.7 12.4 0.7
1999.5544520548 1001 9.6 0.7
1999.5547945205 1001 8.5 0.7
1999.5551369863 1000 9.3 0.7
1999.5554794521 998.8 9.5 0.7
1999.5558219178 995.6 9.5 0.7
1999.5561643836 993.3 9 5.1
1999.5565068493 990.6 11.2 5.1
1999.5568493151 982.2 15.8 5.1
1999.5571917808 988.4 12.6 5.1
1999.5575342466 989.1 11.5 5.1
1999.5578767123 989.7 10 5.1
1999.5582191781 990.1 8.1 5.1
1999.5585616438 993 12.6 5.1
1999.5589041096 993.5 17.5 0
1999.5592465753 994.6 18.9 0
1999.5595890411 995.3 17.5 0
1999.5599315068 997.8 13.5 0
1999.5602739726 1001.1 9.2 0
1999.5606164384 1001.2 7.8 0
1999.5609589041 1001.2 7 0
1999.5613013699 1001.9 12.8 0
1999.5616438356 1001.8 17.8 0
1999.5619863014 1001.2 18.4 0
1999.5623287671 1002.1 16.5 0
1999.5626712329 1003.5 15 0
1999.5630136986 1005.3 9.5 0
1999.5633561644 1006.2 10.1 0
1999.5636986301 1006.8 9.7 0
1999.5640410959 1007.6 13.6 0
1999.5643835616 1008.1 16.1 0
1999.5647260274 1007.2 16.5 0
1999.5650684932 1007.1 16.1 0
1999.5654109589 1007.8 14 0
1999.5657534247 1008 11.2 0
1999.5660958904 1007 10.3 0
1999.5664383562 1006.7 9.3 0
1999.5667808219 1007.1 13 0
1999.5671232877 1006.9 16.3 0
1999.5674657534 1007.2 15.8 0
1999.5678082192 1007.2 14.4 0
1999.5681506849 1008.2 12.6 0
1999.5684931507 1009.9 10 0
1999.5688356164 1010.3 8.1 0
1999.5691780822 1010.6 9.3 0
1999.5695205479 1011.5 13.6 0
1999.5698630137 1011.2 17.4 0
1999.5702054795 1009.4 16.4 0
1999.5705479452 1009.4 17 0
1999.570890411 1009.1 12.5 0
1999.5712328767 1009.2 10.9 0
1999.5715753425 1008.7 8.7 0
1999.5719178082 1008.4 10.5 0
1999.572260274 1007.8 11.1 0
1999.5726027397 1006 11.4 0
1999.5729452055 1005.2 11.9 0
1999.5732876712 1003.6 12.6 0
1999.573630137 1006.2 11.6 0
1999.5739726027 1006.7 11.2 0
1999.5743150685 1007.2 9.5 0
1999.5746575342 1007.8 7.7 0
1999.575 1008.3 10.1 0
1999.5753424658 1008.4 14.4 0
1999.5756849315 1008.3 17.1 0
1999.5760273973 1008 18.1 0
1999.576369863 1009.3 15.5 0
1999.5767123288 1011.1 11 0
1999.5770547945 1011.4 10.5 0
1999.5773972603 1010.1 10.1 0
1999.577739726 1010.8 14.5 0
1999.5780821918 1010.4 17.3 2.3
1999.5784246575 1009.6 16.7 2.3
1999.5787671233 1008.8 14.9 2.3
1999.579109589 1008.6 14.6 2.3
1999.5794520548 1008.4 12.1 2.3
1999.5797945205 1008.1 11.2 2.3
1999.5801369863 1008.1 10.1 2.3
1999.5804794521 1007.9 10.1 2.3
1999.5808219178 1007.6 10.4 33.8
1999.5811643836 1006.3 11.4 33.8
1999.5815068493 1005.3 10.4 33.8
1999.5818493151 1004.9 10 33.8
1999.5821917808 1004.9 10 33.8
1999.5825342466 1004.9 9.9 33.8
1999.5828767123 1004.7 9.8 33.8
1999.5832191781 1005.8 10 33.8
1999.5835616438 1006.5 11.8 6.7
1999.5839041096 1006.7 10.8 6.7
1999.5842465753 1005.5 10.8 6.7
1999.5845890411 1006.2 10.2 6.7
1999.5849315068 1005.1 10.1 6.7
1999.5852739726 1004.1 9.2 6.7
1999.5856164384 1004.4 9.1 6.7
1999.5859589041 1005.8 10.9 6.7
1999.5863013699 1006.7 13.6 2.4
1999.5866438356 1007.5 14.4 2.4
1999.5869863014 1008.1 13 2.4
1999.5873287671 1009.9 11.6 2.4
1999.5876712329 1010.3 10.5 2.4
1999.5880136986 1010 10.1 2.4
1999.5883561644 1008.9 9.5 2.4
1999.5886986301 1008.8 10 2.4
1999.5890410959 1008.2 10.3 5.4
1999.5893835616 1007 13.5 5.4
1999.5897260274 1006.2 13 5.4
1999.5900684932 1006.4 12.7 5.4
1999.5904109589 1007.1 9.9 5.4
1999.5907534247 1007.7 9.6 5.4
1999.5910958904 1007.7 8 5.4
1999.5914383562 1008 14.1 5.4
1999.5917808219 1007.6 16.6 0
1999.5921232877 1006.5 17.4 0
1999.5924657534 1005.8 17.2 0
1999.5928082192 1006 14.8 0
1999.5931506849 1006.1 12.3 0
1999.5934931507 1005.5 11.8 0
1999.5938356164 1004.2 11.8 0
1999.5941780822 1003.7 14.7 0
1999.5945205479 1002.7 17.1 8.7
1999.5948630137 1000.4 17.9 8.7
1999.5952054795 999.3 15 8.7
1999.5955479452 996.9 15.6 8.7
1999.595890411 995.4 13 8.7
1999.5962328767 993.8 14.6 8.7
1999.5965753425 993 15.9 8.7
1999.5969178082 993.6 16.8 8.7
1999.597260274 993.8 21.8 0
1999.5976027397 993.6 26 0
1999.5979452055 994 24.4 0
1999.5982876712 996.2 20.6 0
1999.598630137 998.4 16.4 0
1999.5989726027 1000 16.7 0
1999.5993150685 1000.9 14.4 0
1999.5996575342 1001.1 16.8 0
1999.6 1000.5 19.6 0
1999.6003424658 999.9 22.7 0
1999.6006849315 999.7 22.9 0
1999.6010273973 1000.5 19.1 0
1999.601369863 1001.3 17.9 0
1999.6017123288 1002.4 17.4 0
1999.6020547945 1005 17.6 0
1999.6023972603 1006.3 18.6 0
1999.602739726 1007.6 17.6 0
1999.6030821918 1007.8 17.5 0
1999.6034246575 1007.4 17.4 0
1999.6037671233 1007.5 15.3 0
1999.604109589 1007.2 14.2 0
1999.6044520548 1007 13.2 0
1999.6047945205 1007 12.7 0
1999.6051369863 1007.7 12.9 0
1999.6054794521 1008.4 14.3 0
1999.6058219178 1009.4 15 0
1999.6061643836 1010.5 14.9 0
1999.6065068493 1010.8 14 0
1999.6068493151 1012.4 12.1 0
1999.6071917808 1012.5 10.1 0
1999.6075342466 1012.7 8.2 0
1999.6078767123 1012.6 11.2 0
1999.6082191781 1011.4 15.1 0
1999.6085616438 1010.5 15.3 0
1999.6089041096 1009.7 15.8 0
1999.6092465753 1008.9 12.4 0
1999.6095890411 1008.5 12.8 0
1999.6099315068 1007.6 10.4 0
1999.6102739726 1006.6 10.8 0
1999.6106164384 1006 12.6 0
1999.6109589041 1005.6 12.8 0.9
1999.6113013699 1005.4 12.3 0.9
1999.6116438356 1004.9 15.6 0.9
1999.6119863014 1004.9 12.7 0.9
1999.6123287671 1007 10.9 0.9
1999.6126712329 1007.2 11.5 0.9
1999.6130136986 1007.6 9.7 0.9
1999.6133561644 1009.9 13.4 0.9
1999.6136986301 1010.1 17.9 0
1999.6140410959 1009.9 21 0
1999.6143835616 1010.5 21.9 0
1999.6147260274 1012 17.3 0
1999.6150684932 1014.6 12.2 0
1999.6154109589 1014.1 13 0
1999.6157534247 1015.5 12.3 0
1999.6160958904 1016.6 14.6 0
1999.6164383562 1016.5 20.8 0
1999.6167808219 1015.1 26.6 0
1999.6171232877 1015.1 23.5 0
1999.6174657534 1014.5 21.9 0
1999.6178082192 1015.1 14.6 0
1999.6181506849 1014.3 13.8 0
1999.6184931507 1013.3 11.1 0
1999.6188356164 1012.9 14.2 0
1999.6191780822 1010.9 18.7 0
1999.6195205479 1009.1 21 0
1999.6198630137 1008.7 18.4 0
1999.6202054795 1008.8 15.8 0
1999.6205479452 1008.3 14.5 0
1999.620890411 1007 12 0
1999.6212328767 1006.3 11.8 0
1999.6215753425 1005.7 12.3 0
1999.6219178082 1005.2 17.2 0
1999.622260274 1003.2 21 0
1999.6226027397 1002.9 19.6 0
1999.6229452055 1004.9 13.8 0
1999.6232876712 1005.9 11.3 0
1999.623630137 1006.5 10.4 0
1999.6239726027 1006.5 12.2 0
1999.6243150685 1007 13.1 0
1999.6246575342 1005.6 15.6 20.5
1999.625 1004.9 14.4 20.5
1999.6253424658 1000.8 10.4 20.5
1999.6256849315 995 9.7 20.5
1999.6260273973 990.1 10.2 20.5
1999.626369863 985.4 9.9 20.5
1999.6267123288 984.4 9.6 20.5
1999.6270547945 984.7 14.8 20.5
1999.6273972603 989.6 17.2 0
1999.627739726 990.1 16.8 0
1999.6280821918 994.6 16.1 0
1999.6284246575 999.7 13.1 0
1999.6287671233 1002.8 12.9 0
1999.629109589 1004.3 13.2 0
1999.6294520548 1004.6 12.9 0
1999.6297945205 1006 14.4 0
1999.6301369863 1007.4 17.4 0
1999.6304794521 1007.9 17.7 0
1999.6308219178 1009 18.6 0
1999.6311643836 1010.5 13.4 0
1999.6315068493 1010.9 11.7 0
1999.6318493151 1010.9 11 0
1999.6321917808 1010.9 10.4 0
1999.6325342466 1011.2 13.9 0
1999.6328767123 1011.5 17.4 0
1999.6332191781 1011.1 19.6 0
1999.6335616438 1010.4 18.4 0
1999.6339041096 1012 15.4 0
1999.6342465753 1012.2 13.3 0
1999.6345890411 1011.2 11.9 0
1999.6349315068 1012.4 9.6 0
1999.6352739726 1013.1 11.9 0
1999.6356164384 1012.7 16.4 0
1999.6359589041 1011.4 21.4 0
1999.6363013699 1010.9 18 0
1999.6366438356 1011.6 14.7 0
1999.6369863014 1012 12.6 0
1999.6373287671 1010.9 11.5 0
1999.6376712329 1010.4 11.2 0
1999.6380136986 1010.7 11.3 0
1999.6383561644 1010.5 15 0
1999.6386986301 1010.5 15.3 0
1999.6390410959 1011.1 15.3 0
1999.6393835616 1012.2 11.6 0
1999.6397260274 1012.9 10.9 0
1999.6400684932 1013.1 9.1 0
1999.6404109589 1012.8 8.2 0
1999.6407534247 1012.4 9.3 0
1999.6410958904 1011.6 11.7 0.5
1999.6414383562 1010.5 13.5 0.5
1999.6417808219 1011.3 12.5 0.5
1999.6421232877 1011.4 9.1 0.5
1999.6424657534 1012.5 8.7 0.5
1999.6428082192 1013.1 8.1 0.5
1999.6431506849 1013.2 7.8 0.5
1999.6434931507 1013.2 7.8 0.5
1999.6438356164 1013.2 12.9 0
1999.6441780822 1012.3 15.2 0
1999.6445205479 1012.3 15.9 0
1999.6448630137 1014.1 11.9 0
1999.6452054795 1015.5 10.1 0
1999.6455479452 1016 8.8 0
1999.645890411 1016.8 5.8 0
1999.6462328767 1018.5 10.9 0
1999.6465753425 1018.7 14.6 0
1999.6469178082 1018.7 12.7 0
1999.647260274 1019.5 10 0
1999.6476027397 1020.6 7.3 0
1999.6479452055 1022.1 7.3 0
1999.6482876712 1022.1 6.5 0
1999.648630137 1022.1 6.1 0
1999.6489726027 1022.6 7.6 0
1999.6493150685 1022.6 8.9 0
1999.6496575342 1022.4 10.3 0
1999.65 1021.6 9.1 0
1999.6503424658 1021.4 8.2 0
1999.6506849315 1021.4 8 0
1999.6510273973 1019.5 7.2 0
1999.651369863 1017.8 6.6 0
1999.6517123288 1017.8 8.3 0
1999.6520547945 1016.8 11.2 0
1999.6523972603 1014.8 11.9 0
1999.652739726 1013.8 11.1 0
1999.6530821918 1014.3 9.7 0
1999.6534246575 1014.2 7.4 0
1999.6537671233 1014.2 6.1 0
1999.654109589 1013.3 5.5 0
1999.6544520548 1013.4 7.8 0
1999.6547945205 1012.7 11.6 1.2
1999.6551369863 1011.7 12.5 1.2
1999.6554794521 1011.6 10.5 1.2
1999.6558219178 1012.8 8.6 1.2
1999.6561643836 1013.1 7.8 1.2
1999.6565068493 1011.9 7.1 1.2
1999.6568493151 1011.2 7.3 1.2
1999.6571917808 1010.9 8.3 1.2
1999.6575342466 1010.2 12 0
1999.6578767123 1009.1 12 0
1999.6582191781 1008.3 11 0
1999.6585616438 1008.4 9.3 0
1999.6589041096 1008.9 7.1 0
1999.6592465753 1008.9 7.7 0
1999.6595890411 1008.9 6.5 0
1999.6599315068 1009.7 9.4 0
1999.6602739726 1008.9 15.1 3.8
1999.6606164384 1007.5 17.2 3.8
1999.6609589041 1007.8 13.6 3.8
1999.6613013699 1009.1 11.1 3.8
1999.6616438356 1010.4 10 3.8
1999.6619863014 1011.2 8.5 3.8
1999.6623287671 1012.2 7.1 3.8
1999.6626712329 1014 9.1 3.8
1999.6630136986 1013.7 15.3 0
1999.6633561644 1013.5 18.5 0
1999.6636986301 1014.2 13.9 0
1999.6640410959 1014.8 8.9 0
1999.6643835616 1016.2 8.5 0
1999.6647260274 1016.9 7.7 0
1999.6650684932 1016.8 6.9 0
1999.6654109589 1016.2 9.7 0
1999.6657534247 1014.8 15.4 0
1999.6660958904 1013 15.7 0
1999.6664383562 1011.7 14 0
1999.6667808219 1012.3 9.9 0
1999.6671232877 1012.9 7.4 0
1999.6674657534 1012.9 7.1 0
1999.6678082192 1011.9 7 0
1999.6681506849 1011.9 9.1 0
1999.6684931507 1011.4 15.2 0
1999.6688356164 1010.6 16.9 0
1999.6691780822 1010.6 15 0
1999.6695205479 1011.9 10.5 0
1999.6698630137 1013.3 6.7 0
1999.6702054795 1012.3 7.5 0
1999.6705479452 1013 8.9 0
1999.670890411 1012.9 11.1 0
1999.6712328767 1013.3 18 0
1999.6715753425 1012.1 20.2 0
1999.6719178082 1012.2 19.6 0
1999.672260274 1012.7 15.1 0
1999.6726027397 1013.3 11.4 0
1999.6729452055 1012.6 10.4 0
1999.6732876712 1012.5 10.1 0
1999.673630137 1012.7 10.7 0
1999.6739726027 1011.4 15 0
1999.6743150685 1009.5 13.9 0
1999.6746575342 1009.7 15.4 0
1999.675 1009.8 12.6 0
1999.6753424658 1010.1 10.2 0
1999.6756849315 1010.1 9.8 0
1999.6760273973 1010.1 9.5 0
1999.676369863 1011.2 13.8 0
1999.6767123288 1011 18.2 4
1999.6770547945 1010.3 19.6 4
1999.6773972603 1010.4 19.8 4
1999.677739726 1009.9 12.8 4
1999.6780821918 1008.8 12.2 4
1999.6784246575 1007 10.3 4
1999.6787671233 1005.5 9.6 4
1999.679109589 1004.2 9.6 4
1999.6794520548 1003.9 11.4 0.6
1999.6797945205 1003.1 16.9 0.6
1999.6801369863 1004.3 18.6 0.6
1999.6804794521 1006 11.7 0.6
1999.6808219178 1007.4 9.1 0.6
1999.6811643836 1009 7.1 0.6
1999.6815068493 1009.9 5.4 0.6
1999.6818493151 1011.9 8.7 0.6
1999.6821917808 1012.1 15.6 0
1999.6825342466 1012.4 18.7 0
1999.6828767123 1012.5 17 0
1999.6832191781 1013.7 11.6 0
1999.6835616438 1015.1 8.6 0
1999.6839041096 1016.6 8.5 0
1999.6842465753 1016.5 9.1 0
1999.6845890411 1017.2 8.2 0
1999.6849315068 1016.7 14.3 1
1999.6852739726 1014.7 14.7 1
1999.6856164384 1013.5 16.2 1
1999.6859589041 1013.1 11.6 1
1999.6863013699 1012.5 9.9 1
1999.6866438356 1011.1 9.6 1
1999.6869863014 1009.3 9.7 1
1999.6873287671 1008.5 9.7 1
1999.6876712329 1006.8 10.2 12.1
1999.6880136986 1005.5 10.4 12.1
1999.6883561644 1004.3 10.2 12.1
1999.6886986301 1004.5 10.1 12.1
1999.6890410959 1004.4 10.2 12.1
1999.6893835616 1003.1 10.1 12.1
1999.6897260274 1002.3 10 12.1
1999.6900684932 1001.4 10.6 12.1
1999.6904109589 1000.3 13.1 1
1999.6907534247 998.9 15.2 1
1999.6910958904 998.5 13.1 1
1999.6914383562 998.8 11.8 1
1999.6917808219 999.1 10.6 1
1999.6921232877 999.6 10.3 1
1999.6924657534 1000.2 10.5 1
1999.6928082192 1002.3 13.2 1
1999.6931506849 1002.5 19.2 0
1999.6934931507 1003.4 20 0
1999.6938356164 1004.3 18.6 0
1999.6941780822 1006.7 12.6 0
1999.6945205479 1008.7 10.1 0
1999.6948630137 1009.5 10.1 0
1999.6952054795 1009.9 8.3 0
1999.6955479452 1011.3 8.3 0
1999.695890411 1011.2 13.1 0.7
1999.6962328767 1010.1 13.6 0.7
1999.6965753425 1009.7 10.5 0.7
1999.6969178082 1010.6 9.7 0.7
1999.697260274 1010.5 9.1 0.7
1999.6976027397 1009.8 8.5 0.7
1999.6979452055 1008.8 8.9 0.7
1999.6982876712 1008.1 7.5 0.7
1999.698630137 1006.8 9.1 2.5
1999.6989726027 1005 10.4 2.5
1999.6993150685 1003.3 9.1 2.5
1999.6996575342 1003.7 8.4 2.5
1999.7 1003.3 8.6 2.5
1999.7003424658 1003.4 7.9 2.5
1999.7006849315 1001.8 7.6 2.5
1999.7010273973 999.2 7.6 2.5
1999.701369863 998.1 10.1 3.5
1999.7017123288 997.1 13.6 3.5
1999.7020547945 996.5 11 3.5
1999.7023972603 996.3 9.4 3.5
1999.702739726 996.3 8 3.5
1999.7030821918 995.3 7.3 3.5
1999.7034246575 995 7.1 3.5
1999.7037671233 996.2 8 3.5
1999.704109589 995.8 14 0
1999.7044520548 995.5 14.2 0
1999.7047945205 995.5 14.5 0
1999.7051369863 996.2 8.5 0
1999.7054794521 996.6 6.9 0
1999.7058219178 996.6 7.3 0
1999.7061643836 996.4 7.5 0
1999.7065068493 997.4 7.8 0
1999.7068493151 997.7 14.2 0
1999.7071917808 998.5 16 0
1999.7075342466 1001 15.2 0
1999.7078767123 1004.9 7.7 0
1999.7082191781 1006.9 6.3 0
1999.7085616438 1008.2 5 0
1999.7089041096 1009.3 4.9 0
1999.7092465753 1010.1 8.5 0
1999.7095890411 1010 14 0.4
1999.7099315068 1008.9 16.8 0.4
1999.7102739726 1008.6 13.4 0.4
1999.7106164384 1009.4 8.6 0.4
1999.7109589041 1008.2 7.6 0.4
1999.7113013699 1005.9 6.3 0.4
1999.7116438356 1005.1 7.6 0.4
1999.7119863014 1004.4 7.2 0.4
1999.7123287671 1004.1 9.2 0.4
1999.7126712329 1004 11 0.4
1999.7130136986 1004.5 11.1 0.4
1999.7133561644 1006.4 7.7 0.4
1999.7136986301 1006.4 4.9 0.4
1999.7140410959 1006.4 4.3 0.4
1999.7143835616 1006.4 4.5 0.4
1999.7147260274 1006.9 5.9 0.4
1999.7150684932 1005.6 12.8 6.3
1999.7154109589 1003.5 16.2 6.3
1999.7157534247 1002.9 12.7 6.3
1999.7160958904 1003.4 9 6.3
1999.7164383562 1004.2 8.1 6.3
1999.7167808219 1004.9 6.2 6.3
1999.7171232877 1004.2 4.2 6.3
1999.7174657534 1004.7 5.3 6.3
1999.7178082192 1003.9 9.6 0
1999.7181506849 1002.5 11.5 0
1999.7184931507 1001.9 9.6 0
1999.7188356164 1003.5 7 0
1999.7191780822 1005 5.8 0
1999.7195205479 1006.5 4.6 0
1999.7198630137 1006.7 4 0
1999.7202054795 1008.7 3.4 0
1999.7205479452 1009.1 9 0
1999.720890411 1008.9 11.4 0
1999.7212328767 1009 7.5 0
1999.7215753425 1010.5 5.4 0
1999.7219178082 1011.7 3.3 0
1999.722260274 1011.7 2.8 0
1999.7226027397 1011.7 2.6 0
1999.7229452055 1012.1 3.9 0
1999.7232876712 1012 11 1.1
1999.723630137 1011.1 12.9 1.1
1999.7239726027 1012 9.3 1.1
1999.7243150685 1014.6 5.9 1.1
1999.7246575342 1017.4 2.3 1.1
1999.725 1018 -0.2 1.1
1999.7253424658 1019.2 -1.2 1.1
1999.7256849315 1020.7 2.2 1.1
1999.7260273973 1020.6 11.8 0
1999.726369863 1018.3 15.2 0
1999.7267123288 1017.7 13.6 0
1999.7270547945 1018.2 9.3 0
1999.7273972603 1018.5 10 0
1999.727739726 1018.9 7.1 0
1999.7280821918 1019.7 8.7 0
1999.7284246575 1019.6 8.3 0
1999.7287671233 1019.2 14 0.5
1999.729109589 1018.2 18.2 0.5
1999.7294520548 1017.1 14.2 0.5
1999.7297945205 1017 10.1 0.5
1999.7301369863 1016.6 8.2 0.5
1999.7304794521 1016.1 7.5 0.5
1999.7308219178 1015.4 7.3 0.5
1999.7311643836 1013.5 7.4 0.5
1999.7315068493 1012.3 13.2 0.3
1999.7318493151 1010.8 15 0.3
1999.7321917808 1009.6 12.8 0.3
1999.7325342466 1008.9 10.9 0.3
1999.7328767123 1008.9 7.9 0.3
1999.7332191781 1007.1 7.8 0.3
1999.7335616438 1004.3 10.1 0.3
1999.7339041096 1003 11 0.3
1999.7342465753 1000.6 10.7 37.7
1999.7345890411 997.8 10.7 37.7
1999.7349315068 994.3 10.3 37.7
1999.7352739726 992.2 9.7 37.7
1999.7356164384 986.4 9.6 37.7
1999.7359589041 982.4 9 37.7
1999.7363013699 983.8 10.1 37.7
1999.7366438356 986.6 11.1 37.7
1999.7369863014 989.9 11.3 0.3
1999.7373287671 991.3 14.1 0.3
1999.7376712329 993.4 12.6 0.3
1999.7380136986 995.6 9.9 0.3
1999.7383561644 998 8.9 0.3
1999.7386986301 999.3 7.9 0.3
1999.7390410959 1000.1 6.6 0.3
1999.7393835616 1003 8 0.3
1999.7397260274 1002.8 12.4 0.3
1999.7400684932 1000.9 12.8 0.3
1999.7404109589 1001 10.6 0.3
1999.7407534247 1001.4 8.7 0.3
1999.7410958904 1001.9 8.2 0.3
1999.7414383562 1002.5 7.7 0.3
1999.7417808219 1003.1 7 0.3
1999.7421232877 1005.1 7.2 0.3
1999.7424657534 1006 14.4 0.5
1999.7428082192 1006.8 15.7 0.5
1999.7431506849 1009 13.6 0.5
1999.7434931507 1012.3 10.1 0.5
1999.7438356164 1014.1 6.1 0.5
1999.7441780822 1017.1 4.3 0.5
1999.7445205479 1018.5 3.4 0.5
1999.7448630137 1019.5 5.9 0.5
1999.7452054795 1019.4 11.5 0
1999.7455479452 1018.9 11.2 0
1999.745890411 1018.8 9.5 0
1999.7462328767 1018.1 7.7 0
1999.7465753425 1017 7.6 0
1999.7469178082 1015.3 7.1 0
1999.747260274 1012.7 5.3 0
1999.7476027397 1009 5.9 0
1999.7479452055 1004.5 7.3 10.9
1999.7482876712 1000.4 8.9 10.9
1999.748630137 997.3 6.3 10.9
1999.7489726027 996.6 6.3 10.9
1999.7493150685 994.6 4.9 10.9
1999.7496575342 992.7 4.7 10.9
1999.75 991.4 3.3 10.9
1999.7503424658 990.5 5 10.9
1999.7506849315 990.4 8.3 0.1
1999.7510273973 991 10.7 0.1
1999.751369863 993.7 10.8 0.1
1999.7517123288 998.5 7.9 0.1
1999.7520547945 1002.6 5.8 0.1
1999.7523972603 1005.8 6.1 0.1
1999.752739726 1008.2 3.3 0.1
1999.7530821918 1010.5 4.9 0.1
1999.7534246575 1010.3 9.9 15.4
1999.7537671233 1007.1 12.4 15.4
1999.754109589 1006 9.3 15.4
1999.7544520548 1004.8 6.3 15.4
1999.7547945205 1002.8 6.1 15.4
1999.7551369863 1000.1 6 15.4
1999.7554794521 996.4 4.5 15.4
1999.7558219178 996.5 3.3 15.4
1999.7561643836 997.8 4.2 8.6
1999.7565068493 998.6 6.3 8.6
1999.7568493151 1000.4 4.5 8.6
1999.7571917808 1002.5 3.7 8.6
1999.7575342466 1004.9 3.3 8.6
1999.7578767123 1004.1 2.1 8.6
1999.7582191781 1009.6 2.3 8.6
1999.7585616438 1012.3 3.2 8.6
1999.7589041096 1012.7 8.9 0
1999.7592465753 1014.2 10.3 0
1999.7595890411 1015.7 8.1 0
1999.7599315068 1018.1 3.6 0
1999.7602739726 1019.6 2.1 0
1999.7606164384 1019.6 1.9 0
1999.7609589041 1018.2 2.6 0
1999.7613013699 1019 2.6 0
1999.7616438356 1018.3 11.2 0
1999.7619863014 1016.8 9.9 0
1999.7623287671 1016 9.7 0
1999.7626712329 1017.1 5.4 0
1999.7630136986 1016.9 5.1 0
1999.7633561644 1016.9 3.3 0
1999.7636986301 1017 2.3 0
1999.7640410959 1016.6 2.1 0
1999.7643835616 1015.6 10.8 0
1999.7647260274 1015.3 10.9 0
1999.7650684932 1014.7 10.9 0
1999.7654109589 1014.5 6.4 0
1999.7657534247 1013.7 4.8 0
1999.7660958904 1013.8 4.3 0
1999.7664383562 1012.7 4.9 0
1999.7667808219 1012.9 6.5 0
1999.7671232877 1012.5 9.3 2.6
1999.7674657534 1011.9 11.8 2.6
1999.7678082192 1009.2 9.7 2.6
1999.7681506849 1008.7 8.1 2.6
1999.7684931507 1007.5 8 2.6
1999.7688356164 1005.6 8 2.6
