dates values
2011.21629 0
2011.21903 0
2011.22177 0
2011.2245 0
2011.22724 0
2011.22998 0
2011.23272 0
2011.23546 0
2011.23819 0
2011.24093 0
2011.24367 0
2011.24641 0
2011.24914 0
2011.25188 0
2011.25462 0
2011.25736 0
2011.2601 0
2011.26283 0
2011.26557 0
2011.26831 0
2011.27105 0
2011.27379 0
2011.27652 0
2011.27926 0
2011.282 0
2011.28474 0
2011.28747 1
2011.29021 0
2011.29295 0
2011.29569 0
2011.29843 0
2011.30116 0
2011.3039 0
2011.30664 0
2011.30938 0
2011.31211 0
2011.31485 0
2011.31759 0
2011.32033 0
2011.32307 0
2011.3258 0
2011.32854 0
2011.33128 0
2011.33402 0
2011.33676 0
2011.33949 0
2011.34223 0
2011.34497 0
2011.34771 0
2011.35044 0
2011.35318 0
2011.35592 0
2011.35866 0
2011.3614 0
2011.36413 0
2011.36687 0
2011.36961 0
2011.37235 0
2011.37509 0
2011.37782 0
2011.38056 0
2011.3833 0
2011.38604 0
2011.38877 0
2011.39151 0
2011.39425 0
2011.39699 0
2011.39973 0
2011.40246 0
2011.4052 0
2011.40794 0
2011.41068 0
2011.41342 0
2011.41615 0
2011.41889 0
2011.42163 0
2011.42437 0
2011.4271 0
2011.42984 0
2011.43258 0
2011.43532 0
2011.43806 0
2011.44079 0
2011.44353 0
2011.44627 0
2011.44901 0
2011.45175 0
2011.45448 0
2011.45722 0
2011.45996 0
2011.4627 0
2011.46543 0
2011.46817 0
2011.47091 0
2011.47365 0
2011.47639 0
2011.47912 0
2011.48186 0
2011.4846 0
2011.48734 0
2011.49008 0
2011.49281 0
2011.49555 0
2011.49829 0
2011.50103 0
2011.50376 0
2011.5065 0
2011.50924 0
2011.51198 0
2011.51472 0
2011.51745 0
2011.52019 0
2011.52293 0
2011.52567 0
2011.52841 0
2011.53114 0
2011.53388 0
2011.53662 0
2011.53936 0
2011.54209 0
2011.54483 0
2011.54757 0
2011.55031 0
2011.55305 0
2011.55578 0
2011.55852 0
2011.56126 0
2011.564 0
2011.56674 0
2011.56947 0
2011.57221 0
2011.57495 0
2011.57769 0
2011.58042 0
2011.58316 0
2011.5859 0
2011.58864 0
2011.59138 0
2011.59411 0
2011.59685 0
2011.59959 0
2011.60233 0
2011.60507 0
2011.6078 0
2011.61054 0
2011.61328 0
2011.61602 0
2011.61875 0
2011.62149 0
2011.62423 0
2011.62697 0
2011.62971 0
2011.63244 0
2011.63518 0
2011.63792 0
2011.64066 0
2011.64339 0
2011.64613 0
2011.64887 0
2011.65161 0
2011.65435 0
2011.65708 0
2011.65982 0
2011.66256 0
2011.6653 0
2011.66804 0
2011.67077 0
2011.67351 0
2011.67625 1
2011.67899 0
2011.68172 0
2011.68446 0
2011.6872 0
2011.68994 0
2011.69268 0
2011.69541 0
2011.69815 0
2011.70089 0
2011.70363 0
2011.70637 0
2011.7091 0
2011.71184 0
2011.71458 0
2011.71732 0
2011.72005 0
2011.72279 0
2011.72553 0
2011.72827 0
2011.73101 0
2011.73374 0
2011.73648 0
2011.73922 0
2011.74196 0
2011.7447 0
2011.74743 0
2011.75017 0
2011.75291 0
2011.75565 0
2011.75838 0
2011.76112 0
2011.76386 0
2011.7666 0
2011.76934 0
2011.77207 0
2011.77481 0
2011.77755 0
2011.78029 0
2011.78303 0
2011.78576 0
2011.7885 0
2011.79124 0
2011.79398 0
2011.79671 0
2011.79945 0
2011.80219 0
2011.80493 0
2011.80767 0
2011.8104 0
2011.81314 0
2011.81588 0
2011.81862 0
2011.82136 0
2011.82409 0
2011.82683 0
2011.82957 0
2011.83231 1
2011.83504 0
2011.83778 0
2011.84052 0
2011.84326 0
2011.846 0
2011.84873 0
2011.85147 0
2011.85421 0
2011.85695 0
2011.85969 0
2011.86242 0
2011.86516 0
2011.8679 0
2011.87064 0
2011.87337 0
2011.87611 0
2011.87885 0
2011.88159 0
2011.88433 0
2011.88706 0
2011.8898 0
2011.89254 0
2011.89528 0
2011.89802 0
2011.90075 0
2011.90349 0
2011.90623 0
2011.90897 0
2011.9117 0
2011.91444 0
2011.91718 0
2011.91992 0
2011.92266 0
2011.92539 0
2011.92813 0
2011.93087 0
2011.93361 0
2011.93634 0
2011.93908 0
2011.94182 0
2011.94456 0
2011.9473 0
2011.95003 0
2011.95277 0
2011.95551 0
2011.95825 0
2011.96099 0
2011.96372 0
2011.96646 0
2011.9692 0
2011.97194 0
2011.97467 0
2011.97741 0
2011.98015 0
2011.98289 0
2011.98563 0
2011.98836 0
2011.9911 0
2011.99384 0
2011.99658 0
2012.0 0
2012.00273 0
2012.00546 0
2012.00819 0
2012.01092 0
2012.01365 0
2012.01638 0
2012.01911 0
2012.02184 0
2012.02457 0
2012.0273 0
2012.03003 0
2012.03276 0
2012.03549 0
2012.03823 0
2012.04096 0
2012.04369 0
2012.04642 0
2012.04915 0
2012.05188 0
2012.05461 0
2012.05734 1
2012.06007 0
2012.0628 0
2012.06553 0
2012.06826 0
2012.07099 0
2012.07372 0
2012.07645 0
2012.07918 0
2012.08191 0
2012.08464 0
2012.08737 0
2012.0901 0
2012.09283 0
2012.09556 0
2012.09829 0
2012.10102 0
2012.10375 0
2012.10648 0
2012.10922 0
2012.11195 0
2012.11468 0
2012.11741 0
2012.12014 0
2012.12287 0
2012.1256 0
2012.12833 0
2012.13106 0
2012.13379 0
2012.13652 0
2012.13925 0
2012.14198 0
2012.14471 0
2012.14744 0
2012.15017 0
2012.1529 0
2012.15563 0
2012.15836 0
2012.16109 0
2012.16382 0
2012.16655 0
2012.16928 0
2012.17201 0
2012.17474 0
2012.17747 0
2012.1802 0
2012.18294 0
2012.18567 0
2012.1884 0
2012.19113 0
2012.19386 0
2012.19659 0
2012.19932 0
2012.20205 0
2012.20478 0
2012.20751 0
2012.21024 0
2012.21297 0
2012.2157 0
2012.21843 0
2012.22116 0
2012.22389 0
2012.22662 0
2012.22935 0
2012.23208 0
2012.23481 0
2012.23754 0
2012.24027 0
2012.243 0
2012.24573 0
2012.24846 0
2012.25119 0
2012.25392 0
2012.25666 0
2012.25939 0
2012.26212 0
2012.26485 0
2012.26758 0
2012.27031 0
2012.27304 0
2012.27577 0
2012.2785 0
2012.28123 0
2012.28396 0
2012.28669 0
2012.28942 0
2012.29215 0
2012.29488 1
2012.29761 0
2012.30034 0
2012.30307 0
2012.3058 0
2012.30853 0
2012.31126 0
2012.31399 0
2012.31672 0
2012.31945 0
2012.32218 0
2012.32491 0
2012.32765 0
2012.33038 0
2012.33311 0
2012.33584 0
2012.33857 0
2012.3413 1
2012.34403 0
2012.34676 0
2012.34949 0
2012.35222 0
2012.35495 0
2012.35768 0
2012.36041 0
2012.36314 0
2012.36587 0
2012.3686 0
2012.37133 0
2012.37406 0
2012.37679 0
2012.37952 0
2012.38225 0
2012.38498 0
2012.38771 0
2012.39044 0
2012.39317 0
2012.3959 1
2012.39863 0
2012.40137 0
2012.4041 0
2012.40683 0
2012.40956 0
2012.41229 0
2012.41502 0
2012.41775 0
2012.42048 0
2012.42321 0
2012.42594 0
2012.42867 0
2012.4314 0
2012.43413 0
2012.43686 0
2012.43959 0
2012.44232 0
2012.44505 0
2012.44778 0
2012.45051 0
2012.45324 0
2012.45597 0
2012.4587 0
2012.46143 0
2012.46416 0
2012.46689 0
2012.46962 0
2012.47235 0
2012.47509 0
2012.47782 0
2012.48055 0
2012.48328 0
2012.48601 0
2012.48874 0
2012.49147 0
2012.4942 0
2012.49693 0
2012.49966 0
2012.50239 0
2012.50512 0
2012.50785 0
2012.51058 0
2012.51331 0
2012.51604 0
2012.51877 0
2012.5215 0
2012.52423 0
2012.52696 0
2012.52969 0
2012.53242 0
2012.53515 0
2012.53788 0
2012.54061 0
2012.54334 0
2012.54608 0
2012.54881 0
2012.55154 0
2012.55427 0
2012.557 0
2012.55973 0
2012.56246 0
2012.56519 0
2012.56792 0
2012.57065 0
2012.57338 0
2012.57611 0
2012.57884 0
2012.58157 0
2012.5843 0
2012.58703 0
2012.58976 0
2012.59249 0
2012.59522 0
2012.59795 0
2012.60068 0
2012.60341 0
2012.60614 0
2012.60887 0
2012.6116 0
2012.61433 0
2012.61706 0
2012.6198 0
2012.62253 0
2012.62526 0
2012.62799 0
2012.63072 0
2012.63345 0
2012.63618 0
2012.63891 0
2012.64164 0
2012.64437 0
2012.6471 0
2012.64983 0
2012.65256 0
2012.65529 0
2012.65802 0
2012.66075 0
2012.66348 0
2012.66621 0
2012.66894 0
2012.67167 0
2012.6744 0
2012.67713 0
2012.67986 0
2012.68259 0
2012.68532 0
2012.68805 0
2012.69078 0
2012.69352 0
2012.69625 0
2012.69898 0
2012.70171 0
2012.70444 0
2012.70717 0
2012.7099 0
2012.71263 0
2012.71536 0
2012.71809 0
2012.72082 0
2012.72355 0
2012.72628 0
2012.72901 0
2012.73174 0
2012.73447 1
2012.7372 0
2012.73993 0
2012.74266 0
2012.74539 0
2012.74812 0
2012.75085 0
2012.75358 0
2012.75631 0
2012.75904 0
2012.76177 0
2012.76451 0
2012.76724 0
2012.76997 0
2012.7727 0
2012.77543 0
2012.77816 0
2012.78089 0
2012.78362 0
2012.78635 0
2012.78908 0
2012.79181 0
2012.79454 0
2012.79727 0
2012.8 0
2012.80273 0
2012.80546 0
2012.80819 0
2012.81092 0
2012.81365 0
2012.81638 0
2012.81911 0
2012.82184 0
2012.82457 0
2012.8273 0
2012.83003 1
2012.83276 0
2012.83549 0
2012.83823 0
2012.84096 0
2012.84369 0
2012.84642 0
2012.84915 0
2012.85188 0
2012.85461 0
2012.85734 0
2012.86007 0
2012.8628 0
2012.86553 0
2012.86826 0
2012.87099 0
2012.87372 0
2012.87645 0
2012.87918 0
2012.88191 0
2012.88464 0
2012.88737 0
2012.8901 0
2012.89283 0
2012.89556 0
2012.89829 0
2012.90102 0
2012.90375 0
2012.90648 0
2012.90922 0
2012.91195 0
2012.91468 0
2012.91741 0
2012.92014 0
2012.92287 0
2012.9256 0
2012.92833 0
2012.93106 0
2012.93379 0
2012.93652 0
2012.93925 0
2012.94198 0
2012.94471 0
2012.94744 0
2012.95017 0
2012.9529 0
2012.95563 0
2012.95836 0
2012.96109 0
2012.96382 0
2012.96655 0
2012.96928 0
2012.97201 0
2012.97474 0
2012.97747 0
2012.9802 0
2012.98294 0
2012.98567 0
2012.9884 0
2012.99113 0
2012.99386 0
2012.99659 0
2013.0 0
2013.00274 0
2013.00548 0
2013.00821 0
2013.01095 0
2013.01369 0
2013.01643 0
2013.01916 0
2013.0219 0
2013.02464 0
2013.02738 0
2013.03012 0
2013.03285 0
2013.03559 0
2013.03833 0
2013.04107 0
2013.04381 0
2013.04654 0
2013.04928 0
2013.05202 0
2013.05476 0
2013.05749 0
2013.06023 0
2013.06297 0
2013.06571 0
2013.06845 0
2013.07118 0
2013.07392 0
2013.07666 0
2013.0794 0
2013.08214 0
2013.08487 0
2013.08761 0
2013.09035 0
2013.09309 0
2013.09582 0
2013.09856 0
2013.1013 0
2013.10404 0
2013.10678 0
2013.10951 0
2013.11225 0
2013.11499 0
2013.11773 0
2013.12047 0
2013.1232 0
2013.12594 0
2013.12868 0
2013.13142 0
2013.13415 0
2013.13689 0
2013.13963 0
2013.14237 0
2013.14511 0
2013.14784 0
2013.15058 0
2013.15332 0
2013.15606 0
2013.1588 0
2013.16153 0
2013.16427 0
2013.16701 0
2013.16975 0
2013.17248 0
2013.17522 0
2013.17796 0
2013.1807 0
2013.18344 0
2013.18617 0
2013.18891 0
2013.19165 0
2013.19439 0
2013.19713 0
2013.19986 0
2013.2026 0
2013.20534 0
2013.20808 0
2013.21081 0
2013.21355 0
2013.21629 0
2013.21903 0
2013.22177 0
2013.2245 0
2013.22724 0
2013.22998 0
2013.23272 0
2013.23546 0
2013.23819 0
2013.24093 0
2013.24367 0
2013.24641 0
2013.24914 0
2013.25188 0
2013.25462 0
2013.25736 0
2013.2601 0
2013.26283 1
2013.26557 0
2013.26831 0
2013.27105 0
2013.27379 0
2013.27652 0
2013.27926 0
2013.282 0
2013.28474 0
2013.28747 1
2013.29021 0
2013.29295 0
2013.29569 0
2013.29843 0
2013.30116 0
2013.3039 0
2013.30664 0
2013.30938 0
2013.31211 0
2013.31485 1
2013.31759 0
2013.32033 0
2013.32307 0
2013.3258 0
2013.32854 0
2013.33128 0
2013.33402 0
2013.33676 0
2013.33949 0
2013.34223 0
2013.34497 0
2013.34771 0
2013.35044 0
2013.35318 0
2013.35592 0
2013.35866 0
2013.3614 0
2013.36413 0
2013.36687 0
2013.36961 0
2013.37235 0
2013.37509 0
2013.37782 0
2013.38056 0
2013.3833 0
2013.38604 0
2013.38877 0
2013.39151 0
2013.39425 0
2013.39699 0
2013.39973 0
2013.40246 0
2013.4052 0
2013.40794 0
2013.41068 1
2013.41342 0
2013.41615 0
2013.41889 0
2013.42163 0
2013.42437 0
2013.4271 0
2013.42984 0
2013.43258 0
2013.43532 0
2013.43806 0
2013.44079 0
2013.44353 0
2013.44627 0
2013.44901 0
2013.45175 0
2013.45448 0
2013.45722 0
2013.45996 0
2013.4627 0
2013.46543 0
2013.46817 0
2013.47091 0
2013.47365 0
2013.47639 0
2013.47912 0
2013.48186 0
2013.4846 0
2013.48734 0
2013.49008 0
2013.49281 0
2013.49555 0
2013.49829 0
2013.50103 0
2013.50376 0
2013.5065 0
2013.50924 0
2013.51198 0
2013.51472 0
2013.51745 0
2013.52019 0
2013.52293 0
2013.52567 0
2013.52841 0
2013.53114 0
2013.53388 0
2013.53662 0
2013.53936 0
2013.54209 0
2013.54483 0
2013.54757 0
2013.55031 0
2013.55305 0
2013.55578 0
2013.55852 0
2013.56126 0
2013.564 0
2013.56674 0
2013.56947 0
2013.57221 0
2013.57495 0
2013.57769 0
2013.58042 0
2013.58316 0
2013.5859 0
2013.58864 0
2013.59138 0
2013.59411 0
2013.59685 0
2013.59959 0
2013.60233 0
2013.60507 0
2013.6078 0
2013.61054 0
2013.61328 0
2013.61602 0
2013.61875 0
2013.62149 0
2013.62423 0
2013.62697 0
2013.62971 0
2013.63244 0
2013.63518 0
2013.63792 0
2013.64066 0
2013.64339 0
2013.64613 0
2013.64887 0
2013.65161 0
2013.65435 0
2013.65708 0
2013.65982 0
2013.66256 0
2013.6653 0
2013.66804 0
2013.67077 0
2013.67351 0
2013.67625 0
2013.67899 0
2013.68172 0
2013.68446 0
2013.6872 0
2013.68994 0
2013.69268 0
2013.69541 0
2013.69815 0
2013.70089 0
2013.70363 0
2013.70637 0
2013.7091 0
2013.71184 0
2013.71458 0
2013.71732 0
2013.72005 0
2013.72279 0
2013.72553 0
2013.72827 0
2013.73101 0
2013.73374 0
2013.73648 0
2013.73922 0
2013.74196 0
2013.7447 0
2013.74743 0
2013.75017 0
2013.75291 0
2013.75565 0
2013.75838 0
2013.76112 0
2013.76386 0
2013.7666 0
2013.76934 0
2013.77207 0
2013.77481 0
2013.77755 0
2013.78029 0
2013.78303 0
2013.78576 0
2013.7885 0
2013.79124 0
2013.79398 0
2013.79671 0
2013.79945 0
2013.80219 0
2013.80493 0
2013.80767 0
2013.8104 0
2013.81314 0
2013.81588 0
2013.81862 0
2013.82136 0
2013.82409 0
2013.82683 0
2013.82957 0
2013.83231 0
2013.83504 0
2013.83778 0
2013.84052 0
2013.84326 0
2013.846 0
2013.84873 0
2013.85147 0
2013.85421 0
2013.85695 0
2013.85969 0
2013.86242 0
2013.86516 0
2013.8679 0
2013.87064 0
2013.87337 1
2013.87611 0
2013.87885 0
2013.88159 0
2013.88433 0
2013.88706 0
2013.8898 0
2013.89254 0
2013.89528 0
2013.89802 0
2013.90075 1
2013.90349 0
2013.90623 0
2013.90897 0
2013.9117 0
2013.91444 0
2013.91718 0
2013.91992 0
2013.92266 0
2013.92539 0
2013.92813 0
2013.93087 0
2013.93361 0
2013.93634 0
2013.93908 0
2013.94182 0
2013.94456 0
2013.9473 0
2013.95003 0
2013.95277 0
2013.95551 0
2013.95825 0
2013.96099 0
2013.96372 0
2013.96646 0
2013.9692 0
2013.97194 0
2013.97467 0
2013.97741 0
2013.98015 0
2013.98289 0
2013.98563 0
2013.98836 0
2013.9911 0
2013.99384 0
2013.99658 0
2014.0 0
2014.00274 0
2014.00548 0
2014.00821 0
2014.01095 0
2014.01369 0
2014.01643 0
2014.01916 0
2014.0219 0
2014.02464 0
2014.02738 0
2014.03012 0
2014.03285 0
2014.03559 0
2014.03833 0
2014.04107 0
2014.04381 0
2014.04654 0
2014.04928 0
2014.05202 0
2014.05476 0
2014.05749 0
2014.06023 0
2014.06297 0
2014.06571 0
2014.06845 0
2014.07118 0
2014.07392 0
2014.07666 0
2014.0794 0
2014.08214 0
2014.08487 0
2014.08761 0
2014.09035 0
2014.09309 0
2014.09582 0
2014.09856 0
2014.1013 0
2014.10404 0
2014.10678 0
2014.10951 0
2014.11225 0
2014.11499 1
2014.11773 0
2014.12047 0
2014.1232 0
2014.12594 0
2014.12868 0
2014.13142 0
2014.13415 0
2014.13689 0
2014.13963 0
2014.14237 0
2014.14511 0
2014.14784 0
2014.15058 0
2014.15332 0
2014.15606 0
2014.1588 0
2014.16153 0
2014.16427 0
2014.16701 0
2014.16975 0
2014.17248 0
2014.17522 0
2014.17796 0
2014.1807 0
2014.18344 0
2014.18617 0
2014.18891 0
2014.19165 0
2014.19439 0
2014.19713 0
2014.19986 0
2014.2026 0
2014.20534 0
2014.20808 0
2014.21081 0
2014.21355 0
2014.21629 0
2014.21903 0
2014.22177 0
2014.2245 0
2014.22724 0
2014.22998 0
2014.23272 0
2014.23546 0
2014.23819 0
2014.24093 0
2014.24367 0
2014.24641 0
2014.24914 0
2014.25188 0
2014.25462 0
2014.25736 0
2014.2601 0
2014.26283 0
2014.26557 0
2014.26831 0
2014.27105 0
2014.27379 0
2014.27652 0
2014.27926 0
2014.282 0
2014.28474 0
2014.28747 0
2014.29021 0
2014.29295 0
2014.29569 0
2014.29843 0
2014.30116 0
2014.3039 0
2014.30664 0
2014.30938 0
2014.31211 0
2014.31485 0
2014.31759 0
2014.32033 0
2014.32307 0
2014.3258 0
2014.32854 0
2014.33128 0
2014.33402 0
2014.33676 1
2014.33949 0
2014.34223 0
2014.34497 0
2014.34771 0
2014.35044 0
2014.35318 0
2014.35592 0
2014.35866 0
2014.3614 0
2014.36413 0
2014.36687 0
2014.36961 0
2014.37235 0
2014.37509 0
2014.37782 0
2014.38056 0
2014.3833 0
2014.38604 0
2014.38877 0
2014.39151 0
2014.39425 0
2014.39699 0
2014.39973 0
2014.40246 0
2014.4052 0
2014.40794 0
2014.41068 0
2014.41342 0
2014.41615 0
2014.41889 0
2014.42163 0
2014.42437 0
2014.4271 0
2014.42984 0
2014.43258 0
2014.43532 0
2014.43806 0
2014.44079 0
2014.44353 0
2014.44627 0
2014.44901 0
2014.45175 0
2014.45448 0
2014.45722 0
2014.45996 0
2014.4627 0
2014.46543 0
2014.46817 0
2014.47091 0
2014.47365 0
2014.47639 0
2014.47912 0
2014.48186 0
2014.4846 0
2014.48734 0
2014.49008 0
2014.49281 0
2014.49555 0
2014.49829 0
2014.50103 0
2014.50376 0
2014.5065 0
2014.50924 0
2014.51198 0
2014.51472 0
2014.51745 0
2014.52019 0
2014.52293 0
2014.52567 0
2014.52841 0
2014.53114 0
2014.53388 0
2014.53662 0
2014.53936 0
2014.54209 0
2014.54483 0
2014.54757 0
2014.55031 0
2014.55305 0
2014.55578 0
2014.55852 0
2014.56126 0
2014.564 0
2014.56674 0
2014.56947 0
2014.57221 0
2014.57495 0
2014.57769 0
2014.58042 0
2014.58316 0
2014.5859 0
2014.58864 0
2014.59138 0
2014.59411 0
2014.59685 0
2014.59959 0
2014.60233 0
2014.60507 0
2014.6078 0
2014.61054 0
2014.61328 0
2014.61602 0
2014.61875 0
2014.62149 0
2014.62423 0
2014.62697 0
2014.62971 0
2014.63244 0
2014.63518 0
2014.63792 0
2014.64066 0
2014.64339 0
2014.64613 0
2014.64887 0
2014.65161 0
2014.65435 0
2014.65708 0
2014.65982 0
2014.66256 0
2014.6653 0
2014.66804 0
2014.67077 0
2014.67351 0
2014.67625 0
2014.67899 0
2014.68172 0
2014.68446 0
2014.6872 0
2014.68994 0
2014.69268 0
2014.69541 0
2014.69815 0
2014.70089 0
2014.70363 0
2014.70637 0
2014.7091 0
2014.71184 0
2014.71458 0
2014.71732 0
2014.72005 0
2014.72279 0
2014.72553 0
2014.72827 0
2014.73101 0
2014.73374 0
2014.73648 0
2014.73922 0
2014.74196 0
2014.7447 0
2014.74743 0
2014.75017 0
2014.75291 0
2014.75565 0
2014.75838 0
2014.76112 0
2014.76386 0
2014.7666 0
2014.76934 0
2014.77207 0
2014.77481 0
2014.77755 0
2014.78029 0
2014.78303 0
2014.78576 0
2014.7885 0
2014.79124 0
2014.79398 0
2014.79671 0
2014.79945 0
2014.80219 0
2014.80493 0
2014.80767 0
2014.8104 0
2014.81314 0
2014.81588 0
2014.81862 0
2014.82136 0
2014.82409 0
2014.82683 0
2014.82957 0
2014.83231 0
2014.83504 0
2014.83778 0
2014.84052 0
2014.84326 0
2014.846 0
2014.84873 0
2014.85147 0
2014.85421 0
2014.85695 0
2014.85969 0
2014.86242 0
2014.86516 0
2014.8679 0
2014.87064 0
2014.87337 0
2014.87611 0
2014.87885 0
2014.88159 0
2014.88433 0
2014.88706 0
2014.8898 0
2014.89254 0
2014.89528 0
2014.89802 0
2014.90075 0
2014.90349 0
2014.90623 0
2014.90897 0
2014.9117 0
2014.91444 0
2014.91718 0
2014.91992 0
2014.92266 0
2014.92539 0
2014.92813 0
2014.93087 0
2014.93361 0
2014.93634 0
2014.93908 0
2014.94182 0
2014.94456 0
2014.9473 0
2014.95003 0
2014.95277 0
2014.95551 0
2014.95825 0
2014.96099 0
2014.96372 0
2014.96646 0
2014.9692 0
2014.97194 0
2014.97467 0
2014.97741 0
2014.98015 0
2014.98289 0
2014.98563 0
2014.98836 0
2014.9911 0
2014.99384 0
2014.99658 0
2015.0 0
2015.00274 0
2015.00548 0
2015.00821 0
2015.01095 0
2015.01369 0
2015.01643 0
2015.01916 0
2015.0219 0
2015.02464 0
2015.02738 0
2015.03012 0
2015.03285 0
2015.03559 0
2015.03833 0
2015.04107 0
2015.04381 0
2015.04654 0
2015.04928 0
2015.05202 0
2015.05476 0
2015.05749 0
2015.06023 0
2015.06297 0
2015.06571 0
2015.06845 0
2015.07118 1
2015.07392 0
2015.07666 0
2015.0794 0
2015.08214 0
2015.08487 0
2015.08761 0
2015.09035 0
2015.09309 0
2015.09582 0
2015.09856 0
2015.1013 0
2015.10404 0
2015.10678 1
2015.10951 0
2015.11225 0
2015.11499 0
2015.11773 0
2015.12047 0
2015.1232 0
2015.12594 0
2015.12868 0
2015.13142 0
2015.13415 0
2015.13689 0
2015.13963 0
2015.14237 0
2015.14511 0
2015.14784 0
2015.15058 0
2015.15332 0
2015.15606 0
2015.1588 0
2015.16153 0
2015.16427 0
2015.16701 0
2015.16975 0
2015.17248 0
2015.17522 0
2015.17796 0
2015.1807 0
2015.18344 0
2015.18617 1
2015.18891 0
2015.19165 0
2015.19439 0
2015.19713 0
2015.19986 0
2015.2026 0
2015.20534 0
2015.20808 0
2015.21081 0
2015.21355 0
2015.21629 0
2015.21903 0
2015.22177 1
2015.2245 0
2015.22724 0
2015.22998 0
2015.23272 0
2015.23546 0
2015.23819 0
2015.24093 0
2015.24367 0
2015.24641 0
2015.24914 0
2015.25188 0
2015.25462 0
2015.25736 0
2015.2601 0
2015.26283 0
2015.26557 0
2015.26831 0
2015.27105 0
2015.27379 1
2015.27652 0
2015.27926 0
2015.282 0
2015.28474 0
2015.28747 0
2015.29021 0
2015.29295 0
2015.29569 0
2015.29843 0
2015.30116 0
2015.3039 0
2015.30664 0
2015.30938 0
2015.31211 0
2015.31485 0
2015.31759 0
2015.32033 0
2015.32307 0
2015.3258 0
2015.32854 0
2015.33128 0
2015.33402 0
2015.33676 0
2015.33949 0
2015.34223 0
2015.34497 0
2015.34771 0
2015.35044 0
2015.35318 0
2015.35592 0
2015.35866 0
2015.3614 0
2015.36413 0
2015.36687 0
2015.36961 0
2015.37235 0
2015.37509 0
2015.37782 0
2015.38056 0
2015.3833 0
2015.38604 0
2015.38877 0
2015.39151 0
2015.39425 0
2015.39699 0
2015.39973 0
2015.40246 0
2015.4052 0
2015.40794 0
2015.41068 0
2015.41342 0
2015.41615 0
2015.41889 0
2015.42163 0
2015.42437 0
2015.4271 0
2015.42984 0
2015.43258 0
2015.43532 0
2015.43806 0
2015.44079 0
2015.44353 0
2015.44627 0
2015.44901 0
2015.45175 0
2015.45448 1
2015.45722 0
2015.45996 0
2015.4627 0
2015.46543 0
2015.46817 0
2015.47091 0
2015.47365 0
2015.47639 0
2015.47912 0
2015.48186 0
2015.4846 0
2015.48734 0
2015.49008 0
2015.49281 0
2015.49555 0
2015.49829 0
2015.50103 0
2015.50376 0
2015.5065 0
2015.50924 0
2015.51198 0
2015.51472 0
2015.51745 0
2015.52019 0
2015.52293 0
2015.52567 0
2015.52841 0
2015.53114 0
2015.53388 0
2015.53662 0
2015.53936 0
2015.54209 0
2015.54483 0
2015.54757 0
2015.55031 0
2015.55305 0
2015.55578 0
2015.55852 0
2015.56126 0
2015.564 0
2015.56674 0
2015.56947 0
2015.57221 0
2015.57495 0
2015.57769 0
2015.58042 0
2015.58316 0
2015.5859 0
2015.58864 0
2015.59138 0
2015.59411 0
2015.59685 0
2015.59959 0
2015.60233 0
2015.60507 0
2015.6078 0
2015.61054 0
2015.61328 0
2015.61602 0
2015.61875 0
2015.62149 0
2015.62423 0
2015.62697 0
2015.62971 0
2015.63244 0
2015.63518 0
2015.63792 0
2015.64066 0
2015.64339 0
2015.64613 0
2015.64887 0
2015.65161 0
2015.65435 0
2015.65708 0
2015.65982 0
2015.66256 0
2015.6653 0
2015.66804 0
2015.67077 0
2015.67351 0
2015.67625 0
2015.67899 0
2015.68172 0
2015.68446 0
2015.6872 1
2015.68994 0
2015.69268 0
2015.69541 0
2015.69815 0
2015.70089 0
2015.70363 0
2015.70637 0
2015.7091 0
2015.71184 0
2015.71458 1
2015.71732 0
2015.72005 0
2015.72279 0
2015.72553 0
2015.72827 0
2015.73101 0
2015.73374 0
2015.73648 0
2015.73922 0
2015.74196 0
2015.7447 0
2015.74743 0
2015.75017 0
2015.75291 0
2015.75565 0
2015.75838 0
2015.76112 0
2015.76386 0
2015.7666 0
2015.76934 0
2015.77207 0
2015.77481 0
2015.77755 0
2015.78029 0
2015.78303 0
2015.78576 0
2015.7885 0
2015.79124 0
2015.79398 0
2015.79671 0
2015.79945 0
2015.80219 0
2015.80493 0
2015.80767 0
2015.8104 0
2015.81314 0
2015.81588 0
2015.81862 0
2015.82136 0
2015.82409 0
2015.82683 0
2015.82957 0
2015.83231 0
2015.83504 0
2015.83778 0
2015.84052 0
2015.84326 0
2015.846 0
2015.84873 0
2015.85147 0
2015.85421 0
2015.85695 0
2015.85969 0
2015.86242 1
2015.86516 0
2015.8679 0
2015.87064 0
2015.87337 0
2015.87611 0
2015.87885 0
2015.88159 0
2015.88433 0
2015.88706 0
2015.8898 0
2015.89254 0
2015.89528 0
2015.89802 0
2015.90075 0
2015.90349 0
2015.90623 0
2015.90897 0
2015.9117 0
2015.91444 0
2015.91718 0
2015.91992 0
2015.92266 0
2015.92539 0
2015.92813 0
2015.93087 0
2015.93361 0
2015.93634 0
2015.93908 0
2015.94182 0
2015.94456 0
2015.9473 0
2015.95003 0
2015.95277 0
2015.95551 0
2015.95825 0
2015.96099 0
2015.96372 0
2015.96646 0
2015.9692 0
2015.97194 0
2015.97467 0
2015.97741 0
2015.98015 0
2015.98289 0
2015.98563 0
2015.98836 0
2015.9911 0
2015.99384 0
2015.99658 0
2016.0 0
2016.00273 0
2016.00546 0
2016.00819 0
2016.01092 0
